Seconds;mV
49.732;0.060
49.736;0.050
49.740;0.060
49.744;0.060
49.748;0.060
49.752;0.060
49.756;0.060
49.760;0.085
49.764;0.050
49.768;0.060
49.772;0.070
49.776;0.070
49.780;0.075
49.784;0.080
49.788;0.065
49.792;0.065
49.796;0.075
49.800;0.060
49.804;0.060
49.808;0.065
49.812;0.060
49.816;0.065
49.820;0.070
49.824;0.090
49.828;0.075
49.832;0.070
49.836;0.080
49.840;0.045
49.844;-0.005
49.848;-0.085
49.852;-0.165
49.856;-0.245
49.860;-0.280
49.864;-0.175
49.868;0.090
49.872;0.395
49.876;0.600
49.880;0.685
49.884;0.710
49.888;0.675
49.892;0.575
49.896;0.495
49.900;0.405
49.904;0.360
49.908;0.355
49.912;0.330
49.916;0.275
49.920;0.240
49.924;0.210
49.928;0.190
49.932;0.175
49.936;0.175
49.940;0.160
49.944;0.160
49.948;0.175
49.952;0.155
49.956;0.160
49.960;0.140
49.964;0.115
49.968;0.080
49.972;0.030
49.976;0.030
49.980;0.030
49.984;0.035
49.988;0.020
49.992;-0.005
49.996;0.035
50.000;0.020
50.004;0.040
50.008;0.025
50.012;0.050
50.016;0.040
50.020;0.060
50.024;0.055
50.028;0.070
50.032;0.075
50.036;0.075
50.040;0.055
50.044;0.080
50.048;0.080
50.052;0.065
50.056;0.055
50.060;0.060
50.064;0.060
50.068;0.070
50.072;0.075
50.076;0.060
50.080;0.050
50.084;0.035
50.088;0.045
50.092;0.045
50.096;0.040
50.100;0.030
50.104;0.050
50.108;0.045
50.112;0.035
50.116;0.035
50.120;0.025
50.124;0.035
50.128;0.015
50.132;0.005
50.136;0.015
50.140;0.015
50.144;0.045
50.148;0.030
50.152;0.030
50.156;0.035
50.160;0.045
50.164;0.055
50.168;0.060
50.172;0.055
50.176;0.070
50.180;0.065
50.184;0.100
50.188;0.095
50.192;0.080
50.196;0.095
50.200;0.085
50.204;0.100
50.208;0.105
50.212;0.095
50.216;0.125
50.220;0.120
50.224;0.110
50.228;0.105
50.232;0.100
50.236;0.100
50.240;0.085
50.244;0.090
50.248;0.090
50.252;0.090
50.256;0.100
50.260;0.120
50.264;0.080
50.268;0.070
50.272;0.095
50.276;0.090
50.280;0.090
50.284;0.105
50.288;0.075
50.292;0.085
50.296;0.080
50.300;0.080
50.304;0.075
50.308;0.075
50.312;0.060
50.316;0.080
50.320;0.070
50.324;0.070
50.328;0.070
50.332;0.070
50.336;0.080
50.340;0.090
50.344;0.075
50.348;0.090
50.352;0.075
50.356;0.060
50.360;0.070
50.364;0.080
50.368;0.075
50.372;0.100
50.376;0.070
50.380;0.075
50.384;0.050
50.388;0.060
50.392;0.065
50.396;0.075
50.400;0.075
50.404;0.075
50.408;0.075
50.412;0.070
50.416;0.065
50.420;0.070
50.424;0.070
50.428;0.070
50.432;0.050
50.436;0.080
50.440;0.075
50.444;0.080
50.448;0.040
50.452;0.070
50.456;0.070
50.460;0.060
50.464;0.060
50.468;0.075
50.472;0.055
50.476;0.050
50.480;0.070
50.484;0.040
50.488;0.025
50.492;0.060
50.496;0.055
50.500;0.040
50.504;0.055
50.508;0.060
50.512;0.075
50.516;0.075
50.520;0.080
50.524;0.095
50.528;0.090
50.532;0.095
50.536;0.090
50.540;0.075
50.544;0.065
50.548;0.070
50.552;0.075
50.556;0.085
50.560;0.100
50.564;0.090
50.568;0.080
50.572;0.060
50.576;0.070
50.580;0.050
50.584;0.065
50.588;0.040
50.592;0.055
50.596;0.065
50.600;0.085
50.604;0.060
50.608;0.055
50.612;0.070
50.616;0.065
50.620;0.070
50.624;0.040
50.628;0.055
50.632;0.060
50.636;0.045
50.640;0.055
50.644;0.060
50.648;0.055
50.652;0.060
50.656;0.050
50.660;0.070
50.664;0.035
50.668;0.040
50.672;0.060
50.676;0.070
50.680;0.070
50.684;0.055
50.688;0.035
50.692;-0.015
50.696;-0.105
50.700;-0.185
50.704;-0.255
50.708;-0.295
50.712;-0.240
50.716;-0.010
50.720;0.345
50.724;0.585
50.728;0.700
50.732;0.745
50.736;0.710
50.740;0.600
50.744;0.490
50.748;0.415
50.752;0.345
50.756;0.305
50.760;0.310
50.764;0.290
50.768;0.230
50.772;0.200
50.776;0.180
50.780;0.160
50.784;0.130
50.788;0.150
50.792;0.145
50.796;0.160
50.800;0.155
50.804;0.120
50.808;0.130
50.812;0.100
50.816;0.085
50.820;0.045
50.824;0.005
50.828;-0.010
50.832;0.000
50.836;-0.005
50.840;0.000
50.844;0.000
50.848;-0.005
50.852;-0.005
50.856;0.015
50.860;0.010
50.864;0.020
50.868;0.030
50.872;0.030
50.876;0.025
50.880;0.025
50.884;0.035
50.888;0.030
50.892;0.010
50.896;0.020
50.900;0.030
50.904;0.025
50.908;0.020
50.912;0.035
50.916;0.040
50.920;0.005
50.924;0.030
50.928;0.030
50.932;0.030
50.936;0.030
50.940;0.045
50.944;-0.005
50.948;0.030
50.952;0.015
50.956;0.025
50.960;0.010
50.964;0.000
50.968;0.015
50.972;0.005
50.976;-0.025
50.980;-0.005
50.984;0.015
50.988;0.010
50.992;0.000
50.996;-0.005
51.000;-0.010
51.004;0.015
51.008;0.015
51.012;0.040
51.016;0.040
51.020;0.030
51.024;0.035
51.028;0.060
51.032;0.050
51.036;0.065
51.040;0.080
51.044;0.080
51.048;0.090
51.052;0.090
51.056;0.090
51.060;0.090
51.064;0.085
51.068;0.090
51.072;0.080
51.076;0.100
51.080;0.120
51.084;0.090
51.088;0.085
51.092;0.080
51.096;0.100
51.100;0.090
51.104;0.060
51.108;0.085
51.112;0.100
51.116;0.100
51.120;0.085
51.124;0.075
51.128;0.050
51.132;0.055
51.136;0.075
51.140;0.070
51.144;0.040
51.148;0.065
51.152;0.060
51.156;0.055
51.160;0.060
51.164;0.050
51.168;0.065
51.172;0.075
51.176;0.070
51.180;0.075
51.184;0.060
51.188;0.065
51.192;0.070
51.196;0.060
51.200;0.075
51.204;0.060
51.208;0.070
51.212;0.070
51.216;0.065
51.220;0.075
51.224;0.065
51.228;0.065
51.232;0.050
51.236;0.080
51.240;0.060
51.244;0.075
51.248;0.065
51.252;0.070
51.256;0.055
51.260;0.030
51.264;0.070
51.268;0.055
51.272;0.060
51.276;0.065
51.280;0.065
51.284;0.050
51.288;0.065
51.292;0.050
51.296;0.060
51.300;0.075
51.304;0.060
51.308;0.065
51.312;0.045
51.316;0.040
51.320;0.050
51.324;0.055
51.328;0.065
51.332;0.045
51.336;0.035
51.340;0.035
51.344;0.045
51.348;0.060
51.352;0.080
51.356;0.090
51.360;0.070
51.364;0.075
51.368;0.080
51.372;0.080
51.376;0.085
51.380;0.090
51.384;0.070
51.388;0.090
51.392;0.085
51.396;0.075
51.400;0.090
51.404;0.095
51.408;0.085
51.412;0.080
51.416;0.080
51.420;0.075
51.424;0.060
51.428;0.055
51.432;0.065
51.436;0.050
51.440;0.055
51.444;0.060
51.448;0.055
51.452;0.035
51.456;0.045
51.460;0.080
51.464;0.060
51.468;0.055
51.472;0.055
51.476;0.055
51.480;0.050
51.484;0.045
51.488;0.050
51.492;0.055
51.496;0.045
51.500;0.075
51.504;0.050
51.508;0.045
51.512;0.035
51.516;0.040
51.520;0.040
51.524;0.050
51.528;0.040
51.532;0.010
51.536;-0.045
51.540;-0.125
51.544;-0.225
51.548;-0.295
51.552;-0.305
51.556;-0.215
51.560;0.045
51.564;0.360
51.568;0.585
51.572;0.675
51.576;0.740
51.580;0.680
51.584;0.550
51.588;0.430
51.592;0.365
51.596;0.315
51.600;0.280
51.604;0.255
51.608;0.240
51.612;0.205
51.616;0.170
51.620;0.160
51.624;0.125
51.628;0.110
51.632;0.125
51.636;0.115
51.640;0.125
51.644;0.140
51.648;0.120
51.652;0.090
51.656;0.075
51.660;0.015
51.664;0.000
51.668;0.005
51.672;-0.020
51.676;-0.030
51.680;-0.045
51.684;-0.040
51.688;-0.015
51.692;0.000
51.696;0.000
51.700;-0.005
51.704;0.010
51.708;0.015
51.712;0.000
51.716;0.000
51.720;0.015
51.724;0.025
51.728;0.030
51.732;0.005
51.736;0.020
51.740;0.025
51.744;0.005
51.748;0.020
51.752;0.025
51.756;0.035
51.760;0.010
51.764;0.010
51.768;0.005
51.772;0.000
51.776;-0.010
51.780;0.005
51.784;-0.015
51.788;0.000
51.792;0.010
51.796;0.005
51.800;-0.005
51.804;-0.010
51.808;-0.005
51.812;-0.020
51.816;-0.035
51.820;-0.025
51.824;-0.010
51.828;-0.010
51.832;-0.005
51.836;-0.015
51.840;-0.005
51.844;-0.010
51.848;0.000
51.852;0.005
51.856;0.015
51.860;0.025
51.864;0.030
51.868;0.025
51.872;0.030
51.876;0.025
51.880;0.030
51.884;0.035
51.888;0.050
51.892;0.055
51.896;0.050
51.900;0.040
51.904;0.050
51.908;0.055
51.912;0.050
51.916;0.065
51.920;0.070
51.924;0.070
51.928;0.050
51.932;0.070
51.936;0.065
51.940;0.060
51.944;0.055
51.948;0.055
51.952;0.080
51.956;0.055
51.960;0.055
51.964;0.065
51.968;0.055
51.972;0.040
51.976;0.065
51.980;0.050
51.984;0.060
51.988;0.060
51.992;0.045
51.996;0.050
52.000;0.045
52.004;0.045
52.008;0.080
52.012;0.065
52.016;0.070
52.020;0.065
52.024;0.065
52.028;0.075
52.032;0.065
52.036;0.070
52.040;0.075
52.044;0.080
52.048;0.055
52.052;0.070
52.056;0.060
52.060;0.075
52.064;0.085
52.068;0.075
52.072;0.080
52.076;0.080
52.080;0.075
52.084;0.060
52.088;0.065
52.092;0.075
52.096;0.065
52.100;0.065
52.104;0.080
52.108;0.075
52.112;0.065
52.116;0.065
52.120;0.065
52.124;0.045
52.128;0.080
52.132;0.070
52.136;0.085
52.140;0.090
52.144;0.075
52.148;0.065
52.152;0.080
52.156;0.065
52.160;0.070
52.164;0.080
52.168;0.060
52.172;0.045
52.176;0.055
52.180;0.040
52.184;0.050
52.188;0.040
52.192;0.050
52.196;0.035
52.200;0.075
52.204;0.080
52.208;0.080
52.212;0.095
52.216;0.105
52.220;0.100
52.224;0.105
52.228;0.120
52.232;0.110
52.236;0.110
52.240;0.095
52.244;0.095
52.248;0.095
52.252;0.080
52.256;0.095
52.260;0.075
52.264;0.090
52.268;0.080
52.272;0.065
52.276;0.075
52.280;0.065
52.284;0.055
52.288;0.055
52.292;0.055
52.296;0.075
52.300;0.065
52.304;0.055
52.308;0.075
52.312;0.075
52.316;0.080
52.320;0.080
52.324;0.065
52.328;0.070
52.332;0.040
52.336;0.070
52.340;0.060
52.344;0.060
52.348;0.050
52.352;0.080
52.356;0.080
52.360;0.045
52.364;0.065
52.368;0.065
52.372;0.060
52.376;0.080
52.380;0.090
52.384;0.070
52.388;0.005
52.392;-0.050
52.396;-0.145
52.400;-0.230
52.404;-0.285
52.408;-0.250
52.412;-0.025
52.416;0.270
52.420;0.540
52.424;0.685
52.428;0.740
52.432;0.730
52.436;0.620
52.440;0.505
52.444;0.415
52.448;0.340
52.452;0.300
52.456;0.285
52.460;0.255
52.464;0.205
52.468;0.185
52.472;0.150
52.476;0.155
52.480;0.135
52.484;0.110
52.488;0.135
52.492;0.120
52.496;0.115
52.500;0.115
52.504;0.110
52.508;0.085
52.512;0.045
52.516;0.005
52.520;-0.005
52.524;-0.020
52.528;-0.040
52.532;-0.020
52.536;-0.020
52.540;-0.020
52.544;0.000
52.548;-0.020
52.552;0.005
52.556;0.000
52.560;0.010
52.564;0.025
52.568;0.015
52.572;0.000
52.576;0.010
52.580;0.000
52.584;0.015
52.588;0.030
52.592;0.015
52.596;0.000
52.600;0.000
52.604;0.020
52.608;0.010
52.612;0.010
52.616;0.010
52.620;0.010
52.624;0.000
52.628;0.000
52.632;0.020
52.636;0.010
52.640;-0.015
52.644;0.000
52.648;-0.010
52.652;-0.020
52.656;-0.020
52.660;-0.015
52.664;0.000
52.668;-0.015
52.672;-0.025
52.676;-0.030
52.680;-0.035
52.684;-0.030
52.688;0.000
52.692;-0.015
52.696;-0.015
52.700;-0.015
52.704;-0.015
52.708;-0.005
52.712;0.000
52.716;0.010
52.720;0.015
52.724;0.020
52.728;0.040
52.732;0.020
52.736;0.035
52.740;0.030
52.744;0.065
52.748;0.060
52.752;0.040
52.756;0.045
52.760;0.065
52.764;0.060
52.768;0.045
52.772;0.065
52.776;0.050
52.780;0.045
52.784;0.070
52.788;0.040
52.792;0.045
52.796;0.040
52.800;0.060
52.804;0.045
52.808;0.035
52.812;0.035
52.816;0.055
52.820;0.030
52.824;0.045
52.828;0.045
52.832;0.055
52.836;0.040
52.840;0.055
52.844;0.065
52.848;0.060
52.852;0.070
52.856;0.055
52.860;0.020
52.864;0.040
52.868;0.050
52.872;0.050
52.876;0.025
52.880;0.025
52.884;0.045
52.888;0.030
52.892;0.030
52.896;0.030
52.900;0.030
52.904;0.035
52.908;0.040
52.912;0.045
52.916;0.050
52.920;0.025
52.924;0.065
52.928;0.055
52.932;0.050
52.936;0.055
52.940;0.060
52.944;0.055
52.948;0.065
52.952;0.070
52.956;0.040
52.960;0.060
52.964;0.080
52.968;0.070
52.972;0.060
52.976;0.065
52.980;0.050
52.984;0.060
52.988;0.080
52.992;0.080
52.996;0.060
53.000;0.070
53.004;0.075
53.008;0.065
53.012;0.060
53.016;0.070
53.020;0.065
53.024;0.080
53.028;0.085
53.032;0.065
53.036;0.055
53.040;0.085
53.044;0.050
53.048;0.060
53.052;0.045
53.056;0.065
53.060;0.070
53.064;0.070
53.068;0.085
53.072;0.070
53.076;0.030
53.080;0.045
53.084;0.045
53.088;0.060
53.092;0.050
53.096;0.070
53.100;0.055
53.104;0.070
53.108;0.100
53.112;0.085
53.116;0.100
53.120;0.100
53.124;0.110
53.128;0.125
53.132;0.100
53.136;0.120
53.140;0.095
53.144;0.100
53.148;0.095
53.152;0.095
53.156;0.085
53.160;0.095
53.164;0.095
53.168;0.080
53.172;0.075
53.176;0.095
53.180;0.085
53.184;0.055
53.188;0.060
53.192;0.075
53.196;0.070
53.200;0.070
53.204;0.065
53.208;0.075
53.212;0.080
53.216;0.080
53.220;0.080
53.224;0.070
53.228;0.060
53.232;0.070
53.236;0.065
53.240;0.065
53.244;0.075
53.248;0.085
53.252;0.080
53.256;0.060
53.260;0.065
53.264;0.085
53.268;0.090
53.272;0.085
53.276;0.090
53.280;0.080
53.284;0.050
53.288;0.035
53.292;-0.020
53.296;-0.130
53.300;-0.220
53.304;-0.280
53.308;-0.275
53.312;-0.115
53.316;0.210
53.320;0.505
53.324;0.655
53.328;0.715
53.332;0.720
53.336;0.630
53.340;0.515
53.344;0.440
53.348;0.365
53.352;0.320
53.356;0.290
53.360;0.275
53.364;0.230
53.368;0.200
53.372;0.195
53.376;0.150
53.380;0.125
53.384;0.145
53.388;0.145
53.392;0.170
53.396;0.155
53.400;0.140
53.404;0.110
53.408;0.115
53.412;0.095
53.416;0.065
53.420;0.040
53.424;0.005
53.428;0.005
53.432;0.000
53.436;-0.005
53.440;-0.010
53.444;-0.010
53.448;0.010
53.452;0.010
53.456;0.030
53.460;0.020
53.464;0.010
53.468;0.015
53.472;0.025
53.476;0.025
53.480;0.020
53.484;0.025
53.488;0.045
53.492;0.040
53.496;0.030
53.500;0.030
53.504;0.015
53.508;0.030
53.512;0.035
53.516;0.015
53.520;0.025
53.524;0.020
53.528;0.010
53.532;0.015
53.536;-0.005
53.540;-0.005
53.544;0.000
53.548;0.000
53.552;-0.010
53.556;0.015
53.560;-0.010
53.564;-0.020
53.568;-0.015
53.572;-0.020
53.576;-0.025
53.580;-0.005
53.584;-0.010
53.588;0.000
53.592;-0.010
53.596;-0.015
53.600;-0.005
53.604;-0.010
53.608;-0.010
53.612;0.000
53.616;0.000
53.620;0.000
53.624;0.020
53.628;0.015
53.632;0.035
53.636;0.065
53.640;0.040
53.644;0.070
53.648;0.080
53.652;0.045
53.656;0.075
53.660;0.050
53.664;0.070
53.668;0.070
53.672;0.065
53.676;0.060
53.680;0.065
53.684;0.060
53.688;0.050
53.692;0.050
53.696;0.045
53.700;0.045
53.704;0.055
53.708;0.060
53.712;0.060
53.716;0.040
53.720;0.040
53.724;0.030
53.728;0.045
53.732;0.040
53.736;0.055
53.740;0.040
53.744;0.055
53.748;0.025
53.752;0.030
53.756;0.040
53.760;0.060
53.764;0.045
53.768;0.025
53.772;0.020
53.776;0.045
53.780;0.055
53.784;0.030
53.788;0.045
53.792;0.055
53.796;0.025
53.800;0.040
53.804;0.050
53.808;0.040
53.812;0.040
53.816;0.035
53.820;0.055
53.824;0.050
53.828;0.055
53.832;0.055
53.836;0.040
53.840;0.065
53.844;0.050
53.848;0.050
53.852;0.045
53.856;0.075
53.860;0.065
53.864;0.070
53.868;0.050
53.872;0.040
53.876;0.055
53.880;0.060
53.884;0.070
53.888;0.060
53.892;0.055
53.896;0.070
53.900;0.070
53.904;0.045
53.908;0.040
53.912;0.055
53.916;0.075
53.920;0.065
53.924;0.040
53.928;0.040
53.932;0.075
53.936;0.075
53.940;0.065
53.944;0.055
53.948;0.060
53.952;0.065
53.956;0.070
53.960;0.080
53.964;0.060
53.968;0.065
53.972;0.085
53.976;0.070
53.980;0.060
53.984;0.045
53.988;0.045
53.992;0.040
53.996;0.065
54.000;0.060
54.004;0.070
54.008;0.085
54.012;0.110
54.016;0.100
54.020;0.105
54.024;0.105
54.028;0.100
54.032;0.095
54.036;0.120
54.040;0.120
54.044;0.130
54.048;0.100
54.052;0.095
54.056;0.075
54.060;0.065
54.064;0.090
54.068;0.095
54.072;0.105
54.076;0.110
54.080;0.095
54.084;0.095
54.088;0.085
54.092;0.100
54.096;0.100
54.100;0.100
54.104;0.095
54.108;0.115
54.112;0.120
54.116;0.100
54.120;0.100
54.124;0.080
54.128;0.085
54.132;0.085
54.136;0.090
54.140;0.075
54.144;0.080
54.148;0.105
54.152;0.080
54.156;0.100
54.160;0.095
54.164;0.095
54.168;0.090
54.172;0.080
54.176;0.090
54.180;0.085
54.184;0.105
54.188;0.070
54.192;0.080
54.196;0.080
54.200;0.030
54.204;-0.025
54.208;-0.095
54.212;-0.215
54.216;-0.270
54.220;-0.260
54.224;-0.130
54.228;0.175
54.232;0.435
54.236;0.580
54.240;0.665
54.244;0.675
54.248;0.630
54.252;0.565
54.256;0.480
54.260;0.415
54.264;0.385
54.268;0.355
54.272;0.300
54.276;0.255
54.280;0.255
54.284;0.210
54.288;0.180
54.292;0.170
54.296;0.185
54.300;0.165
54.304;0.160
54.308;0.170
54.312;0.160
54.316;0.150
54.320;0.120
54.324;0.105
54.328;0.080
54.332;0.065
54.336;0.045
54.340;0.035
54.344;0.035
54.348;0.000
54.352;0.020
54.356;0.030
54.360;0.000
54.364;0.045
54.368;0.045
54.372;0.065
54.376;0.045
54.380;0.055
54.384;0.060
54.388;0.060
54.392;0.075
54.396;0.055
54.400;0.050
54.404;0.060
54.408;0.065
54.412;0.060
54.416;0.070
54.420;0.065
54.424;0.040
54.428;0.040
54.432;0.035
54.436;0.055
54.440;0.040
54.444;0.045
54.448;0.035
54.452;0.025
54.456;0.020
54.460;0.015
54.464;0.030
54.468;0.015
54.472;0.000
54.476;0.000
54.480;0.010
54.484;0.005
54.488;-0.005
54.492;-0.015
54.496;-0.020
54.500;-0.030
54.504;0.000
54.508;-0.005
54.512;0.000
54.516;0.000
54.520;-0.010
54.524;0.000
54.528;0.020
54.532;0.030
54.536;0.040
54.540;0.030
54.544;0.045
54.548;0.020
54.552;0.055
54.556;0.065
54.560;0.070
54.564;0.060
54.568;0.060
54.572;0.090
54.576;0.070
54.580;0.070
54.584;0.060
54.588;0.060
54.592;0.070
54.596;0.070
54.600;0.070
54.604;0.055
54.608;0.055
54.612;0.040
54.616;0.060
54.620;0.065
54.624;0.060
54.628;0.065
54.632;0.055
54.636;0.055
54.640;0.065
54.644;0.050
54.648;0.050
54.652;0.090
54.656;0.055
54.660;0.055
54.664;0.050
54.668;0.060
54.672;0.065
54.676;0.070
54.680;0.050
54.684;0.060
54.688;0.070
54.692;0.055
54.696;0.040
54.700;0.065
54.704;0.060
54.708;0.040
54.712;0.060
54.716;0.070
54.720;0.075
54.724;0.070
54.728;0.075
54.732;0.065
54.736;0.075
54.740;0.045
54.744;0.075
54.748;0.060
54.752;0.070
54.756;0.075
54.760;0.075
54.764;0.065
54.768;0.070
54.772;0.080
54.776;0.060
54.780;0.065
54.784;0.080
54.788;0.060
54.792;0.055
54.796;0.065
54.800;0.075
54.804;0.060
54.808;0.065
54.812;0.075
54.816;0.080
54.820;0.065
54.824;0.065
54.828;0.080
54.832;0.075
54.836;0.060
54.840;0.070
54.844;0.075
54.848;0.075
54.852;0.090
54.856;0.080
54.860;0.050
54.864;0.040
54.868;0.055
54.872;0.060
54.876;0.040
54.880;0.060
54.884;0.055
54.888;0.055
54.892;0.055
54.896;0.095
54.900;0.100
54.904;0.080
54.908;0.095
54.912;0.145
54.916;0.095
54.920;0.100
54.924;0.090
54.928;0.120
54.932;0.100
54.936;0.110
54.940;0.120
54.944;0.105
54.948;0.105
54.952;0.090
54.956;0.110
54.960;0.110
54.964;0.100
54.968;0.090
54.972;0.105
54.976;0.080
54.980;0.075
54.984;0.090
54.988;0.075
54.992;0.075
54.996;0.100
55.000;0.115
55.004;0.085
55.008;0.110
55.012;0.095
55.016;0.090
55.020;0.105
55.024;0.110
55.028;0.120
55.032;0.105
55.036;0.120
55.040;0.110
55.044;0.100
55.048;0.095
55.052;0.100
55.056;0.090
55.060;0.100
55.064;0.105
55.068;0.105
55.072;0.110
55.076;0.090
55.080;0.105
55.084;0.090
55.088;0.060
55.092;0.000
55.096;-0.095
55.100;-0.185
55.104;-0.245
55.108;-0.240
55.112;-0.115
55.116;0.200
55.120;0.510
55.124;0.675
55.128;0.765
55.132;0.775
55.136;0.710
55.140;0.590
55.144;0.500
55.148;0.450
55.152;0.385
55.156;0.350
55.160;0.315
55.164;0.305
55.168;0.240
55.172;0.215
55.176;0.210
55.180;0.190
55.184;0.175
55.188;0.170
55.192;0.170
55.196;0.170
55.200;0.170
55.204;0.150
55.208;0.140
55.212;0.125
55.216;0.090
55.220;0.080
55.224;0.050
55.228;0.045
55.232;0.020
55.236;0.025
55.240;0.030
55.244;0.055
55.248;0.065
55.252;0.050
55.256;0.060
55.260;0.060
55.264;0.050
55.268;0.045
55.272;0.055
55.276;0.065
55.280;0.060
55.284;0.045
55.288;0.075
55.292;0.065
55.296;0.055
55.300;0.065
55.304;0.070
55.308;0.050
55.312;0.045
55.316;0.075
55.320;0.055
55.324;0.050
55.328;0.045
55.332;0.065
55.336;0.045
55.340;0.040
55.344;0.045
55.348;0.055
55.352;0.025
55.356;0.035
55.360;0.025
55.364;0.020
55.368;0.025
55.372;0.015
55.376;0.035
55.380;0.020
55.384;0.020
55.388;0.020
55.392;0.000
55.396;0.020
55.400;0.040
55.404;0.010
55.408;0.025
55.412;0.045
55.416;0.050
55.420;0.055
55.424;0.050
55.428;0.075
55.432;0.080
55.436;0.085
55.440;0.100
55.444;0.085
55.448;0.085
55.452;0.090
55.456;0.095
55.460;0.105
55.464;0.085
55.468;0.110
55.472;0.115
55.476;0.090
55.480;0.070
55.484;0.070
55.488;0.075
55.492;0.090
55.496;0.080
55.500;0.085
55.504;0.065
55.508;0.055
55.512;0.075
55.516;0.065
55.520;0.060
55.524;0.085
55.528;0.090
55.532;0.070
55.536;0.060
55.540;0.070
55.544;0.040
55.548;0.050
55.552;0.055
55.556;0.045
55.560;0.035
55.564;0.045
55.568;0.065
55.572;0.055
55.576;0.040
55.580;0.040
55.584;0.055
55.588;0.050
55.592;0.065
55.596;0.050
55.600;0.055
55.604;0.055
55.608;0.030
55.612;0.055
55.616;0.065
55.620;0.050
55.624;0.065
55.628;0.060
55.632;0.050
55.636;0.050
55.640;0.050
55.644;0.045
55.648;0.045
55.652;0.050
55.656;0.055
55.660;0.035
55.664;0.045
55.668;0.060
55.672;0.035
55.676;0.065
55.680;0.055
55.684;0.070
55.688;0.070
55.692;0.075
55.696;0.065
55.700;0.050
55.704;0.050
55.708;0.065
55.712;0.040
55.716;0.040
55.720;0.060
55.724;0.040
55.728;0.060
55.732;0.045
55.736;0.055
55.740;0.070
55.744;0.060
55.748;0.055
55.752;0.060
55.756;0.060
55.760;0.075
55.764;0.080
55.768;0.050
55.772;0.030
55.776;0.045
55.780;0.050
55.784;0.010
55.788;0.000
55.792;0.030
55.796;0.045
55.800;0.070
55.804;0.100
55.808;0.110
55.812;0.080
55.816;-0.020
55.820;-0.115
55.824;-0.210
55.828;-0.295
55.832;-0.355
55.836;-0.395
55.840;-0.430
55.844;-0.420
55.848;-0.410
55.852;-0.460
55.856;-0.535
55.860;-0.590
55.864;-0.620
55.868;-0.675
55.872;-0.710
55.876;-0.610
55.880;-0.360
55.884;-0.065
55.888;0.150
55.892;0.295
55.896;0.370
55.900;0.460
55.904;0.500
55.908;0.445
55.912;0.415
55.916;0.355
55.920;0.310
55.924;0.305
55.928;0.285
55.932;0.295
55.936;0.270
55.940;0.255
55.944;0.250
55.948;0.245
55.952;0.255
55.956;0.265
55.960;0.270
55.964;0.255
55.968;0.250
55.972;0.260
55.976;0.265
55.980;0.280
55.984;0.300
55.988;0.300
55.992;0.285
55.996;0.285
56.000;0.285
56.004;0.290
56.008;0.305
56.012;0.305
56.016;0.315
56.020;0.335
56.024;0.355
56.028;0.345
56.032;0.350
56.036;0.345
56.040;0.350
56.044;0.355
56.048;0.345
56.052;0.340
56.056;0.355
56.060;0.350
56.064;0.350
56.068;0.345
56.072;0.330
56.076;0.315
56.080;0.305
56.084;0.315
56.088;0.315
56.092;0.290
56.096;0.280
56.100;0.265
56.104;0.285
56.108;0.245
56.112;0.220
56.116;0.215
56.120;0.195
56.124;0.185
56.128;0.170
56.132;0.150
56.136;0.130
56.140;0.105
56.144;0.090
56.148;0.065
56.152;0.045
56.156;0.055
56.160;0.025
56.164;0.000
56.168;0.020
56.172;0.010
56.176;0.010
56.180;0.015
56.184;0.020
56.188;0.000
56.192;0.020
56.196;0.035
56.200;0.035
56.204;0.025
56.208;0.040
56.212;0.040
56.216;0.040
56.220;0.045
56.224;0.040
56.228;0.045
56.232;0.045
56.236;0.070
56.240;0.065
56.244;0.065
56.248;0.040
56.252;0.060
56.256;0.060
56.260;0.075
56.264;0.080
56.268;0.090
56.272;0.085
56.276;0.070
56.280;0.080
56.284;0.080
56.288;0.070
56.292;0.075
56.296;0.070
56.300;0.075
56.304;0.070
56.308;0.075
56.312;0.060
56.316;0.060
56.320;0.060
56.324;0.070
56.328;0.075
56.332;0.065
56.336;0.070
56.340;0.070
56.344;0.075
56.348;0.070
56.352;0.060
56.356;0.070
56.360;0.075
56.364;0.100
56.368;0.080
56.372;0.085
56.376;0.080
56.380;0.070
56.384;0.050
56.388;0.070
56.392;0.065
56.396;0.080
56.400;0.060
56.404;0.050
56.408;0.060
56.412;0.070
56.416;0.070
56.420;0.070
56.424;0.065
56.428;0.060
56.432;0.075
56.436;0.070
56.440;0.045
56.444;0.065
56.448;0.075
56.452;0.080
56.456;0.060
56.460;0.075
56.464;0.060
56.468;0.070
56.472;0.070
56.476;0.075
56.480;0.065
56.484;0.075
56.488;0.045
56.492;0.055
56.496;0.045
56.500;0.045
56.504;0.040
56.508;0.050
56.512;0.045
56.516;0.045
56.520;0.070
56.524;0.075
56.528;0.035
56.532;0.050
56.536;0.035
56.540;0.040
56.544;0.045
56.548;0.055
56.552;0.060
56.556;0.045
56.560;0.050
56.564;0.040
56.568;0.020
